,id,source,target,length_m,X,Y,name,charging_stations,model_type,number_CS
264,10264,22638146,8865631,247.976977009192,5.44421991998588,51.884857512650655,"('22638146', '8865631')",,link,
265,10265,8860563,8861829,26714.34323758738,5.32239723759579,52.5801338441572,"('8860563', '8861829')",,link,
266,10266,8866297,124,18512.337071201182,6.860057724344886,53.41438921501005,"('8866297', '124')",,link,
267,10267,8867130,8863665,937.1240733357351,4.62243925530863,51.7959365864765,"('8867130', '8863665')",,link,
268,10268,8867130,8860725,9053.929362495543,4.621933481506855,51.75302074301615,"('8867130', '8860725')",,link,
269,10269,8865735,8865631,14321.299277392684,5.397086526515745,51.84404550241585,"('8865735', '8865631')",,link,
270,10270,8865735,116,19837.158515022205,5.262378052262033,51.808302907365004,"('8865735', '116')",,link,
271,10271,8863966,8862419,6974.525315699969,6.620736894313156,53.204340749442,"('8863966', '8862419')",,link,
272,10272,8865817,34170247,553.7717604398251,4.5815014059922845,52.468237084263194,"('8865817', '34170247')",,link,
273,10273,8863105,8862858,665.1158085561353,3.81676705330237,51.34647877680645,"('8863105', '8862858')",,link,
274,10274,8861681,8864435,4309.579634737994,5.921277237330925,53.1574856522733,"('8861681', '8864435')",,link,
275,10275,8861681,118,25298.54781264153,6.044606992729566,53.17894408124215,"('8861681', '118')",,link,
276,10276,8865387,116,19837.158515022205,5.088690986446878,51.816746003358205,"('8865387', '116')",,link,
277,10277,8861687,8865412,32434.10909036162,5.682729671849341,51.8815162628356,"('8861687', '8865412')",,link,
278,10278,8864929,8864319,2072.412143806971,5.9057877963538346,51.16668174522725,"('8864929', '8864319')",,link,
279,10279,8863360,8865214,13850.69353111389,4.67914334913704,52.06685297483095,"('8863360', '8865214')",,link,
280,10280,8863360,107,23300.309819736853,4.734808911527612,52.17464318860458,"('8863360', '107')",,link,
281,10281,8864319,8861292,1563.8968251423835,5.892077928412336,51.15902476651685,"('8864319', '8861292')",,link,
282,10282,8864319,101,34399.15132118663,5.804623276372623,51.275588592564276,"('8864319', '101')",,link,
283,10283,8861231,122,18831.21318081247,5.015209516503045,51.98111655811469,"('8861231', '122')",,link,
284,10284,8866095,8862813,4416.588192850715,5.107383584527785,52.0210607794368,"('8866095', '8862813')",,link,
285,10285,8861372,113,20399.097360646778,4.82428821744268,52.66863637199245,"('8861372', '113')",,link,
286,10286,8863288,8862616,8835.261466304937,5.336252743606985,52.7622689918619,"('8863288', '8862616')",,link,
287,10287,8865186,8866747,1071.695130157798,4.88771329916137,52.39188134890775,"('8865186', '8866747')",,link,
288,10288,8860725,8860743,20683.30028898104,4.52821917277288,51.708222909511704,"('8860725', '8860743')",,link,
289,10289,8862419,114,20319.738242750584,6.683563168707223,53.247521918489625,"('8862419', '114')",,link,
290,10290,8862419,119,25298.54781264153,6.486137241968834,53.213216236514754,"('8862419', '119')",,link,
291,10291,8865869,103,27103.94788764461,4.06315708793618,51.44081960944223,"('8865869', '103')",,link,
292,10292,8861829,8861499,9207.827673199386,5.371424370079165,52.50366133935115,"('8861829', '8861499')",,link,
293,10293,8864435,8863518,18698.984476140635,5.982285413508626,53.1267838505417,"('8864435', '8863518')",,link,
294,10294,8862106,8867986,11000.829482301699,4.720934426430695,51.80569472487005,"('8862106', '8867986')",,link,
295,10295,8867258,8867901,7802.775698419793,5.740435100837081,52.561460613334845,"('8867258', '8867901')",,link,
296,10296,8866661,106,23788.202099480175,5.650619207900256,52.41823905532245,"('8866661', '106')",,link,
297,10297,118,119,25298.54781264153,6.2653721173492,53.19608015887845,"('118', '119')",,link,
298,10298,,,,5.09475697850227,52.0024715385942,8865449,0.0,intermediate_node,0.0
299,10299,,,,4.66917516502852,51.8293462000266,8866570,0.0,intermediate_node,0.0
300,10300,,,,4.84059469180422,52.4181119618773,8863272,4.0,harbour_with_charging,3.0
301,10301,,,,5.66411856174209,52.8332758346592,8865143,0.0,intermediate_node,0.0
302,10302,,,,4.11950770936168,51.9670842339402,8866780,0.0,intermediate_node,0.0
303,10303,,,,6.85746997612913,52.2214878130338,8868168,0.0,harbour,0.0
304,10304,,,,5.619515317759569,52.3552441748871,8863861,0.0,harbour,0.0
305,10305,,,,5.40242865495025,53.1774479247266,30986055,0.0,intermediate_node,0.0
306,10306,,,,4.61900202498856,51.8893707953575,8865140,0.0,intermediate_node,0.0
307,10307,,,,5.59992342864215,52.7890809041015,8861840,0.0,intermediate_node,0.0
308,10308,,,,4.36449230555151,51.89941686597749,8863206,1.0,harbour_with_charging,1.0
309,10309,,,,6.130920322377771,52.020740078976,8861546,0.0,harbour,1.0
310,10310,,,,5.32706857853499,51.7481498215268,11309119,0.0,intermediate_node,0.0
311,10311,,,,4.3544207692191,51.6615921323762,8864258,2.0,harbour_with_charging,0.0
312,10312,,,,5.11686640686609,52.0690861380017,8867240,0.0,harbour,0.0
313,10313,,,,5.0995495058177,51.571718686257405,8867740,0.0,harbour,0.0
314,10314,,,,4.97261966269935,51.8346010321376,8867910,0.0,intermediate_node,0.0
315,10315,,,,4.50017260042379,51.9180994743076,8863306,4.0,harbour_with_charging,5.0
316,10316,,,,4.64443424053739,52.2207211246058,8862716,0.0,intermediate_node,0.0
317,10317,,,,3.74325127446274,51.3672736035627,8863891,0.0,intermediate_node,0.0
318,10318,,,,5.37278307062632,51.6801484679581,11309058,0.0,intermediate_node,0.0
319,10319,,,,4.65915343872601,51.8507497719035,8863048,0.0,intermediate_node,0.0
320,10320,,,,4.95232193672595,52.3819405187158,8864384,0.0,intermediate_node,0.0
321,10321,,,,5.88963994342825,51.1537721105376,8863599,0.0,harbour,0.0
322,10322,,,,5.27550822977527,51.710912092794196,8866775,0.0,harbour,1.0
323,10323,,,,4.9896956444011,52.809382587272204,8866465,0.0,harbour,0.0
324,10324,,,,4.42346820221171,51.71060478794741,8860870,0.0,intermediate_node,0.0
325,10325,,,,4.41689035792607,51.9384485284842,8862292,0.0,intermediate_node,0.0
326,10326,,,,5.8724362593158,51.9767047069276,8863207,1.0,harbour_with_charging,0.0
327,10327,,,,4.25320368807826,51.6387408772959,8862801,0.0,intermediate_node,0.0
328,10328,,,,5.75186236821517,53.1962612442423,8865462,0.0,intermediate_node,0.0
329,10329,,,,6.17036198310354,52.2456663804569,8867429,0.0,harbour,0.0
330,10330,,,,4.30992074255024,51.8951877409715,8861158,0.0,intermediate_node,0.0
331,10331,,,,5.30904427061201,52.84120489387389,8863336,0.0,intermediate_node,0.0
332,10332,,,,5.85396538419482,51.8514420885143,22638327,0.0,harbour,1.0
333,10333,,,,6.0751589475965,52.5220911886771,8862506,0.0,harbour,0.0
334,10334,,,,3.70582361407519,51.451397395397,8864111,1.0,harbour_with_charging,0.0
335,10335,,,,5.7732590123401595,53.0464981494583,8864915,1.0,harbour_with_charging,2.0
336,10336,,,,4.55361693326974,51.9058337674908,8863742,0.0,intermediate_node,0.0
337,10337,,,,5.67606448241909,51.7923511698178,22638404,0.0,harbour,0.0
338,10338,,,,5.09743016581274,52.0119561401743,8867392,4.0,harbour_with_charging,3.0
339,10339,,,,5.638847719663761,52.61617774885,8863074,0.0,intermediate_node,0.0
340,10340,,,,6.0721412574178,52.5251283346527,8861968,0.0,intermediate_node,0.0
341,10341,,,,5.963267287172269,51.682275139515205,8864553,0.0,intermediate_node,0.0
342,10342,,,,4.32003340516321,51.8944476699094,8861716,0.0,intermediate_node,0.0
343,10343,,,,5.966126849931709,51.682625933061594,22638320,0.0,harbour,0.0
344,10344,,,,4.00668012620939,51.50437678529,8862992,0.0,harbour,0.0
345,10345,,,,5.10601233691986,52.0486846684556,8865846,0.0,intermediate_node,0.0
346,10346,,,,5.54303457143647,52.65291143277129,8863762,0.0,intermediate_node,1.0
347,10347,,,,5.36916172675837,51.789966462379105,8865119,1.0,harbour_with_charging,0.0
348,10348,,,,6.19156555733668,52.1680692442602,8860918,1.0,harbour_with_charging,0.0
349,10349,,,,6.076025532465569,52.6355404352837,8860582,1.0,harbour_with_charging,1.0
350,10350,,,,5.42515884736131,52.5121592928177,8865470,0.0,intermediate_node,0.0
351,10351,,,,5.415183697816,52.5059749165469,8868457,0.0,intermediate_node,0.0
352,10352,,,,6.42060282733823,52.1654522691881,30986757,0.0,harbour,1.0
353,10353,,,,5.14516849598416,53.3225606820166,8861447,0.0,intermediate_node,1.0
354,10354,,,,5.70990955991046,52.8412706901048,8863125,0.0,harbour,0.0
355,10355,,,,5.53647006750229,51.8163539576368,8860920,0.0,intermediate_node,0.0
356,10356,,,,4.66241233943516,52.4758516323328,8866671,0.0,harbour,1.0
357,10357,,,,4.89820080178614,52.3835262832878,8863796,0.0,intermediate_node,0.0
358,10358,,,,5.86124796649223,53.0163755115365,8863408,0.0,harbour,0.0
359,10359,,,,4.78636523210859,52.94535786728719,8865644,0.0,intermediate_node,0.0
360,10360,,,,5.65708873169734,52.60463566162489,8862210,0.0,intermediate_node,0.0
361,10361,,,,4.62256166016135,52.4660390669702,8861863,1.0,harbour_with_charging,1.0
362,10362,,,,4.47246425129525,52.47341491974,8861819,0.0,intermediate_node,0.0
363,10363,,,,6.944693261992941,53.3247348479598,8868065,0.0,intermediate_node,0.0
364,10364,,,,5.02106159244081,52.3043016686097,8865887,4.0,harbour_with_charging,5.0
365,10365,,,,5.12655408140474,51.737355278482106,8866137,0.0,intermediate_node,0.0
366,10366,,,,6.15399081919364,51.393199315149,22637863,0.0,harbour,0.0
367,10367,,,,6.045951395043981,52.5039040472422,8864912,1.0,harbour_with_charging,0.0
368,10368,,,,4.72158319425011,52.4335972736418,8862048,0.0,intermediate_node,0.0
369,10369,,,,5.466826260107919,52.4658222120622,8864526,0.0,intermediate_node,0.0
370,10370,,,,3.82464265412123,51.3188974436157,8867489,0.0,intermediate_node,0.0
371,10371,,,,4.43200716599724,51.8367377400882,8864737,0.0,intermediate_node,0.0
372,10372,,,,3.81108329029798,51.3398853377852,8863755,0.0,intermediate_node,0.0
373,10373,,,,6.6263764698213405,52.367848885154196,8866512,0.0,harbour,0.0
374,10374,,,,5.46603689154447,52.2544399381578,8864494,0.0,harbour,0.0
375,10375,,,,5.775142252306009,52.5834567000378,8863596,0.0,intermediate_node,0.0
376,10376,,,,4.65993286745805,51.72123198673861,8861698,0.0,intermediate_node,0.0
377,10377,,,,3.99842122558673,51.4379745928668,8867824,1.0,harbour_with_charging,1.0
378,10378,,,,5.29337974552806,52.7005778234093,8861563,0.0,harbour,0.0
379,10379,,,,4.67101674887067,51.8220855012847,8863131,0.0,intermediate_node,0.0
380,10380,,,,4.33350300310146,51.866917854826305,8865803,0.0,intermediate_node,0.0
381,10381,,,,5.754529713418921,50.97366145196279,8867148,0.0,intermediate_node,0.0
382,10382,,,,4.48461951378218,51.9086329157688,8863710,0.0,intermediate_node,0.0
383,10383,,,,5.52517017165206,52.5009152734823,8862690,0.0,intermediate_node,0.0
384,10384,,,,5.40182198703637,53.1773143983601,8864167,0.0,intermediate_node,0.0
385,10385,,,,4.22900326078967,51.4557536382417,8861380,0.0,harbour,0.0
386,10386,,,,4.06803280547816,51.9867838996171,8866305,0.0,intermediate_node,0.0
387,10387,,,,4.91036652710248,52.379547474675,8862592,0.0,intermediate_node,0.0
388,10388,,,,6.73057560498727,53.1686280251065,8864821,0.0,harbour,0.0
389,10389,,,,5.46474421968916,52.2606512725526,8861611,1.0,harbour_with_charging,1.0
390,10390,,,,4.8850275763204,51.8139181963307,8865920,0.0,harbour,0.0
391,10391,,,,5.527668078744131,51.6106860606173,8865990,1.0,harbour_with_charging,1.0
392,10392,,,,5.29454985307819,52.698936695507506,8867403,0.0,intermediate_node,0.0
393,10393,,,,4.81931685847648,52.405443984187706,8866429,1.0,harbour_with_charging,1.0
394,10394,,,,4.38801816186906,51.678798010768,8866727,0.0,intermediate_node,0.0
395,10395,,,,4.57679013106882,51.9142292441604,8867374,0.0,intermediate_node,0.0
396,10396,,,,5.07757538440218,52.09654700441771,8860732,0.0,intermediate_node,0.0
397,10397,,,,4.8917139746759,51.8193220656992,22638029,0.0,intermediate_node,0.0
398,10398,,,,4.84430231489335,51.7140068827552,8866893,1.0,harbour_with_charging,1.0
399,10399,,,,5.864535188829211,51.7581066626557,8865600,2.0,harbour_with_charging,2.0
400,10400,,,,4.57230998083105,51.6925587903232,30984595,1.0,harbour_with_charging,1.0
401,10401,,,,4.82572429167641,51.7115194464009,8863630,0.0,intermediate_node,0.0
402,10402,,,,5.24997216005198,51.73360970913361,8862161,0.0,intermediate_node,0.0
403,10403,,,,4.96169022824475,51.82486071815,8864151,3.0,harbour_with_charging,2.0
404,10404,,,,4.41004897950466,51.89992066272399,8861986,0.0,intermediate_node,0.0
405,10405,,,,4.46765810101952,51.9001420349988,8866388,0.0,intermediate_node,0.0
406,10406,,,,6.08160987845087,52.642149463396,8861920,0.0,intermediate_node,0.0
407,10407,,,,6.154592602000389,51.3937774485801,8860623,1.0,harbour_with_charging,1.0
408,10408,,,,4.63091677563805,51.968817755791896,8867538,0.0,harbour,0.0
409,10409,,,,5.42227204182425,53.1795510946011,8865756,1.0,harbour_with_charging,1.0
410,10410,,,,5.05740387190961,52.3860458185384,8867515,0.0,intermediate_node,0.0
411,10411,,,,4.87307569905459,51.8099898800014,8868301,0.0,intermediate_node,0.0
412,10412,,,,6.92930573339279,53.3286858414547,8863614,1.0,harbour_with_charging,0.0
413,10413,,,,6.07872979406883,51.5472296008736,8863114,0.0,intermediate_node,0.0
414,10414,,,,4.78635008378718,51.91878398380171,8862776,3.0,harbour_with_charging,1.0
415,10415,,,,4.59282700613227,52.4714881044083,8862497,1.0,harbour_with_charging,1.0
416,10416,,,,5.11302494377511,52.062875470946004,8866045,0.0,intermediate_node,0.0
417,10417,,,,5.70899996279463,52.8377369357983,8865894,0.0,intermediate_node,0.0
418,10418,,,,5.52564356934231,52.5970524789327,8862947,0.0,intermediate_node,0.0
419,10419,,,,5.769026729314,53.1982836015904,8866748,0.0,harbour,0.0
420,10420,,,,5.20980030209201,52.4422841957409,8864076,0.0,intermediate_node,0.0
421,10421,,,,4.54022222896137,52.2013072770258,8866564,0.0,harbour,0.0
422,10422,,,,3.56661887447429,51.399037385967,8861528,1.0,harbour_with_charging,0.0
423,10423,,,,4.77200235947372,52.95743141987689,8861568,0.0,harbour,0.0
424,10424,,,,6.65023968871591,52.2389582753763,8860579,0.0,intermediate_node,1.0
425,10425,,,,5.52584965986975,52.5341764747345,8863709,1.0,harbour_with_charging,0.0
426,10426,,,,5.98235304757937,51.2037573062341,8862448,0.0,harbour,1.0
427,10427,,,,5.022812284676,52.273137777905994,8864020,0.0,harbour,0.0
428,10428,,,,4.14748525807872,51.9562346657163,8864952,1.0,harbour_with_charging,1.0
429,10429,,,,5.33961919677562,51.9609432689424,8860631,1.0,harbour_with_charging,1.0
430,10430,,,,5.75530421511335,50.973509149024,22638156,0.0,harbour,0.0
431,10431,,,,5.35274200551835,51.95581690462209,8862340,0.0,intermediate_node,0.0
432,10432,,,,3.70357253511421,51.4196409141243,8867785,0.0,intermediate_node,0.0
433,10433,,,,5.9881911044898,51.2276607774638,8864825,0.0,intermediate_node,0.0
434,10434,,,,4.55697394702606,52.21927658174311,8866306,0.0,intermediate_node,0.0
435,10435,,,,4.66228547457242,52.4611203483039,8861752,0.0,intermediate_node,0.0
436,10436,,,,5.05707622567515,51.7055940140206,8866627,0.0,harbour,0.0
437,10437,,,,5.85424257072345,51.8527570160366,8863354,0.0,intermediate_node,0.0
438,10438,,,,4.75285327174328,52.6327503636275,8861625,0.0,harbour,0.0
439,10439,,,,5.33602276721432,53.0842227438651,8860933,0.0,intermediate_node,0.0
440,10440,,,,5.4611125386155495,51.8885880593153,8861996,0.0,intermediate_node,0.0
441,10441,,,,6.1637152774166,52.2459885936276,8867516,0.0,intermediate_node,0.0
442,10442,,,,3.8405717678279,51.2777826961686,8861462,0.0,harbour,1.0
443,10443,,,,5.54306835860465,51.7909078622557,8862570,0.0,harbour,0.0
444,10444,,,,5.99586214625273,52.64399267401401,8863335,0.0,intermediate_node,0.0
445,10445,,,,4.14522947128636,51.9540029993139,8863570,0.0,harbour,0.0
446,10446,,,,4.12423078527241,51.9734421732851,8864465,0.0,intermediate_node,0.0
447,10447,,,,6.07880731569133,51.5466054128845,22638019,0.0,harbour,1.0
448,10448,,,,5.05420818485371,51.7119679044774,8862907,0.0,intermediate_node,0.0
449,10449,,,,5.23961367252945,52.4033326724312,8864005,0.0,harbour,1.0
450,10450,,,,3.6686865135070996,51.4390721874278,8862614,0.0,intermediate_node,0.0
451,10451,,,,4.3882541930394,51.691316091930595,8867153,0.0,intermediate_node,0.0
452,10452,,,,5.80283033697636,51.045603089014,8868208,1.0,harbour_with_charging,1.0
453,10453,,,,4.69101723957007,52.014811451738204,8867128,0.0,harbour,0.0
454,10454,,,,5.0941185447169,52.3601290892,8867829,0.0,intermediate_node,0.0
455,10455,,,,4.22453354901353,51.522179344142806,8867083,0.0,harbour,1.0
456,10456,,,,4.28441264524576,51.8846350350828,8863475,1.0,harbour_with_charging,1.0
457,10457,,,,4.91567666684563,52.34141645280639,8867046,0.0,intermediate_node,0.0
458,10458,,,,5.44348837210988,51.885705379838,22638146,0.0,harbour,1.0
459,10459,,,,5.23256704011228,52.6495419237156,8860563,1.0,harbour_with_charging,1.0
460,10460,,,,6.8318458784622,53.4442740040268,8866297,0.0,harbour,0.0
461,10461,,,,4.62358805960873,51.7918721005492,8867130,2.0,harbour_with_charging,1.0
462,10462,,,,4.8123704317004,52.4217962974251,8863656,0.0,intermediate_node,0.0
463,10463,,,,5.34922158516961,51.8040813593684,8865735,0.0,intermediate_node,0.0
464,10464,,,,3.98679867212126,52.0049805545478,8860852,0.0,intermediate_node,0.0
465,10465,,,,6.644953984347661,53.18689722355109,8863966,0.0,harbour,0.0
466,10466,,,,4.58397495964232,52.4686244552245,8865817,0.0,intermediate_node,0.0
467,10467,,,,3.81378139910084,51.3461192296812,8863105,0.0,intermediate_node,0.0
468,10468,,,,5.93422443041975,53.170376042424,8861681,0.0,intermediate_node,0.0
469,10469,,,,5.0018474535393,51.820967551354805,8865387,0.0,intermediate_node,0.0
470,10470,,,,5.82699383612666,51.86579618022531,8861687,0.0,intermediate_node,0.0
471,10471,,,,5.91463391712555,51.1694740539079,8864929,0.0,intermediate_node,0.0
472,10472,,,,5.68251470870295,52.8617251614338,8868409,0.0,intermediate_node,0.0
473,10473,,,,4.83502014761203,51.7124743132615,8868359,0.0,intermediate_node,0.0
474,10474,,,,4.67451965975494,52.1190521005373,8863360,1.0,harbour_with_charging,1.0
475,10475,,,,5.89694167558212,51.1638894365466,8864319,0.0,intermediate_node,0.0
476,10476,,,,6.1789181269792,52.6959776044552,8864954,1.0,harbour_with_charging,0.0
477,10477,,,,6.09469940538257,51.85075731079521,8862687,0.0,harbour,0.0
478,10478,,,,6.79588204172812,52.2470459268307,8864153,1.0,harbour_with_charging,0.0
479,10479,,,,4.58053621300989,51.9021726082404,8867500,0.0,intermediate_node,0.0
480,10480,,,,5.091495994075,52.00189408288569,8861231,0.0,intermediate_node,0.0
481,10481,,,,4.97882314759826,51.8352968915153,8863019,0.0,harbour,0.0
482,10482,,,,5.11162569451978,52.0390626242393,8866095,0.0,intermediate_node,0.0
483,10483,,,,4.62129045100853,51.8000010724038,8863665,0.0,intermediate_node,0.0
484,10484,,,,3.8197527075039,51.3468383239317,8862858,0.0,intermediate_node,0.0
485,10485,,,,4.62984445555747,51.87608380888721,8866686,1.0,harbour_with_charging,4.0
486,10486,,,,4.76915240845654,52.6217209668992,8861372,0.0,intermediate_node,0.0
487,10487,,,,5.02145162493534,52.2782565774995,8864837,0.0,intermediate_node,0.0
488,10488,,,,5.37077841433342,52.7422197133654,8863288,0.0,intermediate_node,0.0
489,10489,,,,5.10314147453579,52.0030589346343,8862813,0.0,intermediate_node,0.0
490,10490,,,,5.887214181242551,51.1541600964871,8861292,0.0,intermediate_node,0.0
491,10491,,,,4.88453154031899,52.3883693277055,8865186,0.0,intermediate_node,0.0
492,10492,,,,5.69761918504667,50.8608301516827,8861305,0.0,harbour,0.0
493,10493,,,,5.0927173061095,53.29364954525371,8865605,0.0,harbour,0.0
494,10494,,,,5.44495146786188,51.8840096454633,8865631,0.0,intermediate_node,0.0
495,10495,,,,4.88297490796889,51.81556358984,8864117,0.0,intermediate_node,0.0
496,10496,,,,4.62027890340498,51.7141693854831,8860725,0.0,intermediate_node,0.0
497,10497,,,,6.59651980427865,53.2217842753329,8862419,0.0,harbour,0.0
498,10498,,,,5.53846550757202,51.8972363454459,8865412,1.0,harbour_with_charging,1.0
499,10499,,,,5.32803330621957,53.1893910697146,8867600,0.0,intermediate_node,0.0
500,10500,,,,4.00787503031835,51.4358415998424,8865869,0.0,intermediate_node,0.0
501,10501,,,,4.68376703851914,52.01465384912459,8865214,0.0,intermediate_node,0.0
502,10502,,,,4.89089505800375,52.39539337011001,8866747,0.0,intermediate_node,0.0
503,10503,,,,4.84606130900947,51.6515603182112,8863818,1.0,harbour_with_charging,1.0
504,10504,,,,5.412227435079299,52.510725764598796,8861829,0.0,intermediate_node,0.0
505,10505,,,,6.067743804448301,52.6377987980891,8867867,0.0,intermediate_node,0.0
506,10506,,,,5.36196740226477,51.952089140817,8862202,0.0,intermediate_node,0.0
507,10507,,,,5.30172707288055,52.7823182703584,8862616,0.0,intermediate_node,0.0
508,10508,,,,5.33062130507903,52.4965969141035,8861499,3.0,harbour_with_charging,5.0
509,10509,,,,5.21900272452983,53.3539177165105,8864260,1.0,harbour_with_charging,0.0
510,10510,,,,5.9083300442421,53.1445952621226,8864435,1.0,harbour_with_charging,1.0
511,10511,,,,4.76571316933563,51.7904862433465,8862106,0.0,intermediate_node,0.0
512,10512,,,,5.714970156326241,52.5390675269825,8867258,1.0,harbour_with_charging,1.0
513,10513,,,,5.609111526431671,52.363166507084,8866661,0.0,intermediate_node,1.0
514,10514,,,,3.81618834770356,51.33733238371351,8863469,0.0,harbour,1.0
515,10515,,,,4.43615944214078,51.7022764335403,8860743,0.0,intermediate_node,0.0
516,10516,,,,5.89051453219736,52.5722464610104,8868191,1.0,harbour_with_charging,2.0
517,10517,,,,4.5059597269462,51.9172710122671,8864009,0.0,intermediate_node,0.0
518,10518,,,,6.056240782775151,53.1089724389608,8863518,0.0,harbour,0.0
519,10519,,,,4.67615568352576,51.8209032063936,8867986,0.0,intermediate_node,0.0
520,10520,,,,4.57902785234225,52.467849713301895,34170247,0.0,intermediate_node,0.0
521,10521,,,,5.76590004534792,52.58385369968719,8867901,0.0,intermediate_node,0.0
522,10522,,,,5.712304877163126,51.38728774858195,101,1.0,charging_station,0.0
523,10523,,,,5.60602772804571,51.968823987935,102,0.0,inserted_node,1.0
524,10524,,,,4.11843914555401,51.445797619042054,103,0.0,inserted_node,0.0
525,10525,,,,4.427737684104475,51.77367126401781,104,0.0,inserted_node,0.0
526,10526,,,,4.1299419071438255,51.57155883129295,105,1.0,charging_station,2.0
527,10527,,,,5.69212688936884,52.4733116035609,106,0.0,inserted_node,0.0
528,10528,,,,4.795098163300285,52.23023427667185,107,1.0,charging_station,0.0
529,10529,,,,4.47855629344372,52.069877902754996,108,0.0,inserted_node,0.0
530,10530,,,,6.104833336230291,52.3749463204349,109,0.0,inserted_node,0.0
531,10531,,,,5.27943138220303,52.3103901808763,111,0.0,inserted_node,0.0
532,10532,,,,4.769609251925935,52.78905411545735,112,1.0,charging_station,1.0
533,10533,,,,4.87942402642882,52.7155517770857,113,0.0,inserted_node,0.0
534,10534,,,,6.770606533135796,53.273259561646356,114,1.0,charging_station,0.0
535,10535,,,,5.48658141617705,52.83724036426655,115,1.0,charging_station,1.0
536,10536,,,,5.175534519354455,51.812524455361604,116,0.0,inserted_node,1.0
537,10537,,,,5.826475438975034,52.62431416781945,117,0.0,inserted_node,1.0
538,10538,,,,6.154989555039383,53.187512120060305,118,1.0,charging_station,0.0
539,10539,,,,6.375754679659017,53.2046481976966,119,0.0,inserted_node,2.0
540,10540,,,,3.85099688035047,51.42880775349555,120,1.0,charging_station,2.0
541,10541,,,,6.001678290846786,51.9987223929518,121,0.0,inserted_node,0.0
542,10542,,,,4.93892303893109,51.9603390333437,122,0.0,inserted_node,5.0
543,10543,,,,5.587067205019711,53.1879061694217,123,0.0,inserted_node,0.0
544,10544,,,,6.888269570227571,53.3845044259933,124,0.0,inserted_node,1.0
545,10545,,,,4.639278570638085,52.326436927692455,125,0.0,inserted_node,0.0
