,id,source,target,length_m,X,Y,name,charging_stations,model_type
288,10288,,,,4.48461951378218,51.9086329157688,8863710,0.0,intermediate_node
289,10289,,,,4.88453154031899,52.3883693277055,8865186,0.0,intermediate_node
290,10290,,,,4.36449230555151,51.89941686597749,8863206,0.0,harbour
291,10291,,,,3.82464265412123,51.3188974436157,8867489,0.0,intermediate_node
292,10292,,,,4.5059597269462,51.9172710122671,8864009,0.0,intermediate_node
293,10293,,,,5.527668078744131,51.6106860606173,8865990,1.0,harbour_with_charging
294,10294,,,,4.22900326078967,51.4557536382417,8861380,0.0,harbour
295,10295,,,,4.8123704317004,52.4217962974251,8863656,0.0,intermediate_node
296,10296,,,,6.92930573339279,53.3286858414547,8863614,0.0,harbour
297,10297,,,,3.56661887447429,51.399037385967,8861528,1.0,harbour_with_charging
298,10298,,,,5.11162569451978,52.0390626242393,8866095,0.0,intermediate_node
299,10299,,,,5.05707622567515,51.7055940140206,8866627,0.0,harbour
300,10300,,,,5.12655408140474,51.737355278482106,8866137,0.0,intermediate_node
301,10301,,,,5.52517017165206,52.5009152734823,8862690,0.0,intermediate_node
302,10302,,,,5.32706857853499,51.7481498215268,11309119,0.0,intermediate_node
303,10303,,,,4.32003340516321,51.8944476699094,8861716,0.0,intermediate_node
304,10304,,,,5.775142252306009,52.5834567000378,8863596,0.0,intermediate_node
305,10305,,,,4.72158319425011,52.4335972736418,8862048,0.0,intermediate_node
306,10306,,,,4.67615568352576,51.8209032063936,8867986,0.0,intermediate_node
307,10307,,,,3.81618834770356,51.33733238371351,8863469,0.0,harbour
308,10308,,,,5.82699383612666,51.86579618022531,8861687,0.0,intermediate_node
309,10309,,,,4.76571316933563,51.7904862433465,8862106,0.0,intermediate_node
310,10310,,,,4.46765810101952,51.9001420349988,8866388,0.0,intermediate_node
311,10311,,,,4.95232193672595,52.3819405187158,8864384,0.0,intermediate_node
312,10312,,,,4.38801816186906,51.678798010768,8866727,0.0,intermediate_node
313,10313,,,,4.89089505800375,52.39539337011001,8866747,0.0,intermediate_node
314,10314,,,,3.74325127446274,51.3672736035627,8863891,0.0,intermediate_node
315,10315,,,,4.58397495964232,52.4686244552245,8865817,0.0,intermediate_node
316,10316,,,,5.864535188829211,51.7581066626557,8865600,1.0,harbour_with_charging
317,10317,,,,3.70582361407519,51.451397395397,8864111,1.0,harbour_with_charging
318,10318,,,,6.8318458784622,53.4442740040268,8866297,1.0,harbour_with_charging
319,10319,,,,4.66241233943516,52.4758516323328,8866671,0.0,harbour
320,10320,,,,4.91036652710248,52.379547474675,8862592,0.0,intermediate_node
321,10321,,,,5.23256704011228,52.6495419237156,8860563,0.0,intermediate_node
322,10322,,,,5.40242865495025,53.1774479247266,30986055,0.0,intermediate_node
323,10323,,,,3.8405717678279,51.2777826961686,8861462,0.0,harbour
324,10324,,,,4.88297490796889,51.81556358984,8864117,0.0,intermediate_node
325,10325,,,,4.62358805960873,51.7918721005492,8867130,3.0,harbour_with_charging
326,10326,,,,5.0995495058177,51.571718686257405,8867740,0.0,harbour
327,10327,,,,4.00787503031835,51.4358415998424,8865869,0.0,intermediate_node
328,10328,,,,4.65993286745805,51.72123198673861,8861698,0.0,intermediate_node
329,10329,,,,5.54306835860465,51.7909078622557,8862570,0.0,harbour
330,10330,,,,5.69761918504667,50.8608301516827,8861305,0.0,harbour
331,10331,,,,4.61900202498856,51.8893707953575,8865140,0.0,intermediate_node
332,10332,,,,4.97261966269935,51.8346010321376,8867910,0.0,intermediate_node
333,10333,,,,5.89694167558212,51.1638894365466,8864319,0.0,intermediate_node
334,10334,,,,4.82572429167641,51.7115194464009,8863630,0.0,intermediate_node
335,10335,,,,4.55361693326974,51.9058337674908,8863742,0.0,intermediate_node
336,10336,,,,4.67451965975494,52.1190521005373,8863360,1.0,harbour_with_charging
337,10337,,,,5.963267287172269,51.682275139515205,8864553,0.0,intermediate_node
338,10338,,,,5.754529713418921,50.97366145196279,8867148,0.0,intermediate_node
339,10339,,,,5.05740387190961,52.3860458185384,8867515,0.0,intermediate_node
340,10340,,,,4.22453354901353,51.522179344142806,8867083,1.0,harbour_with_charging
341,10341,,,,4.50017260042379,51.9180994743076,8863306,2.0,harbour_with_charging
342,10342,,,,5.11302494377511,52.062875470946004,8866045,0.0,intermediate_node
343,10343,,,,4.96169022824475,51.82486071815,8864151,0.0,intermediate_node
344,10344,,,,4.83502014761203,51.7124743132615,8868359,0.0,intermediate_node
345,10345,,,,4.84059469180422,52.4181119618773,8863272,0.0,intermediate_node
346,10346,,,,5.91463391712555,51.1694740539079,8864929,0.0,intermediate_node
347,10347,,,,6.6263764698213405,52.367848885154196,8866512,0.0,harbour
348,10348,,,,4.78636523210859,52.94535786728719,8865644,0.0,intermediate_node
349,10349,,,,5.53647006750229,51.8163539576368,8860920,0.0,intermediate_node
350,10350,,,,5.33961919677562,51.9609432689424,8860631,0.0,intermediate_node
351,10351,,,,5.02145162493534,52.2782565774995,8864837,0.0,intermediate_node
352,10352,,,,6.056240782775151,53.1089724389608,8863518,1.0,harbour_with_charging
353,10353,,,,5.21900272452983,53.3539177165105,8864260,0.0,harbour
354,10354,,,,3.81108329029798,51.3398853377852,8863755,0.0,intermediate_node
355,10355,,,,5.4611125386155495,51.8885880593153,8861996,0.0,intermediate_node
356,10356,,,,4.76915240845654,52.6217209668992,8861372,0.0,intermediate_node
357,10357,,,,4.25320368807826,51.6387408772959,8862801,0.0,intermediate_node
358,10358,,,,5.98235304757937,51.2037573062341,8862448,1.0,harbour_with_charging
359,10359,,,,5.415183697816,52.5059749165469,8868457,0.0,intermediate_node
360,10360,,,,5.33062130507903,52.4965969141035,8861499,0.0,intermediate_node
361,10361,,,,5.46474421968916,52.2606512725526,8861611,0.0,intermediate_node
362,10362,,,,5.20980030209201,52.4422841957409,8864076,0.0,intermediate_node
363,10363,,,,4.87307569905459,51.8099898800014,8868301,0.0,intermediate_node
364,10364,,,,4.69101723957007,52.014811451738204,8867128,0.0,harbour
365,10365,,,,4.57679013106882,51.9142292441604,8867374,0.0,intermediate_node
366,10366,,,,6.154592602000389,51.3937774485801,8860623,0.0,intermediate_node
367,10367,,,,5.75530421511335,50.973509149024,22638156,0.0,harbour
368,10368,,,,5.36916172675837,51.789966462379105,8865119,0.0,intermediate_node
