,length,condition,lat,lon,intersection,model_type,id,road,name
444,3,A,22.39633988,91.75825516,,bridge,10444,N1,
445,268,NaN,22.39505864,91.75853038,0,link,10445,N1,
446,4,,22.3937774,91.7588056,N111,intersection,10446,N1,
447,138,NaN,22.39324747,91.75894691,0,link,10447,N1,
448,18,A,22.39271753,91.75908821,,bridge,10448,N1,
449,927,NaN,22.38898171,91.76079694,0,link,10449,N1,
450,3,A,22.38524588,91.76250566,,bridge,10450,N1,
451,791,NaN,22.38247353,91.76477666,0,link,10451,N1,
452,8.3,A,22.37970118,91.76704765,,bridge,10452,N1,
453,1045,NaN,22.37469266,91.77048676,0,link,10453,N1,
454,3,A,22.36968413,91.77392587,,bridge,10454,N1,
455,9097,NaN,22.36706426,91.81251849,0,link,10455,N1,
456,4,,22.3644444,91.8511111,N1,intersection,10456,N1,
457,953,NaN,22.36217507,91.8516903,0,link,10457,N1,
458,4.65,C,22.35990574,91.85226949,,bridge,10458,N1,
459,882,NaN,22.35608661,91.85244577,0,link,10459,N1,
460,15.8,A,22.35226747,91.85262205,,bridge,10460,N1,
461,1469,NaN,22.34590341,91.8530046,0,link,10461,N1,
462,38.4,B,22.33953935,91.85338716,,bridge,10462,N1,
463,489,NaN,22.33765334,91.85362043,0,link,10463,N1,
464,39.4,B,22.33576732,91.85385369,,bridge,10464,N1,
465,119,NaN,22.33534133,91.8536258,0,link,10465,N1,
466,48.5,A,22.33491534,91.8533979,,bridge,10466,N1,
467,1045,NaN,22.33078024,91.85307865,0,link,10467,N1,
468,954.5,A,22.32664514,91.85275939,,bridge,10468,N1,
469,1617,NaN,22.31978582,91.85447065,0,link,10469,N1,
470,17.3,A,22.31292651,91.85618192,,bridge,10470,N1,
471,862,NaN,22.30969213,91.85831547,0,link,10471,N1,
472,15.2,C,22.30645776,91.86044903,,bridge,10472,N1,
473,541,NaN,22.30454065,91.86200686,0,link,10473,N1,
474,3,A,22.30262355,91.8635647,,bridge,10474,N1,
475,308,NaN,22.30145434,91.86443136,0,link,10475,N1,
476,5.7,B,22.30028513,91.86529803,,bridge,10476,N1,
477,326,NaN,22.29891008,91.86583053,0,link,10477,N1,
478,3,A,22.29753503,91.86636303,,bridge,10478,N1,
479,541,NaN,22.29538583,91.86739955,0,link,10479,N1,
480,1.5,A,22.29323663,91.86843607,,bridge,10480,N1,
481,304,NaN,22.29243939,91.8693636,0,link,10481,N1,
482,3,A,22.29164214,91.87029114,,bridge,10482,N1,
483,322,NaN,22.29212504,91.87165563,0,link,10483,N1,
484,3,A,22.29260793,91.87302012,,bridge,10484,N1,
485,440,NaN,22.29353664,91.87486904,0,link,10485,N1,
486,3,A,22.29446535,91.87671797,,bridge,10486,N1,
487,257,NaN,22.29536761,91.87873539,0,link,10487,N1,
488,116.13,A,22.29626987,91.8807528,,bridge,10488,N1,
489,968,NaN,22.2975534,91.88405204,0,link,10489,N1,
490,3,B,22.29883692,91.88735128,,bridge,10490,N1,
491,1271,NaN,22.30046975,91.89330478,0,link,10491,N1,
492,3.1,B,22.30210258,91.89925828,,bridge,10492,N1,
493,556,NaN,22.30281956,91.9018405,0,link,10493,N1,
494,3,A,22.30353655,91.90442272,,bridge,10494,N1,
495,1172,NaN,22.30592777,91.90931901,0,link,10495,N1,
496,3,A,22.30831899,91.9142153,,bridge,10496,N1,
497,873,NaN,22.31103684,91.91726647,0,link,10497,N1,
498,3,A,22.31375468,91.92031764,,bridge,10498,N1,
499,431,NaN,22.31482179,91.92195017,0,link,10499,N1,
500,4,,22.3158889,91.9235827,N107,intersection,10500,N1,
501,81,NaN,22.31581785,91.92396756,0,link,10501,N1,
502,3,A,22.31574681,91.92435241,,bridge,10502,N1,
503,1050,NaN,22.31475168,91.92916782,0,link,10503,N1,
504,5.3,A,22.31375656,91.93398323,,bridge,10504,N1,
505,1855,NaN,22.31109799,91.94118596,0,link,10505,N1,
506,3,A,22.30843941,91.9483887,,bridge,10506,N1,
507,2321,NaN,22.30452051,91.95711724,0,link,10507,N1,
508,50.3,B,22.3006016,91.96584577,,bridge,10508,N1,
509,2253,NaN,22.2958734,91.9746063,0,link,10509,N1,
510,12.4,A,22.2911452,91.98336683,,bridge,10510,N1,
511,1114,NaN,22.28853861,91.98783801,0,link,10511,N1,
512,61,B,22.28593202,91.9923092,,bridge,10512,N1,
513,941,NaN,22.28353724,91.99593318,0,link,10513,N1,
514,14,B,22.28114247,91.99955717,,bridge,10514,N1,
515,1394,NaN,22.27611602,92.00257721,0,link,10515,N1,
516,3,A,22.27108957,92.00559725,,bridge,10516,N1,
517,1136,NaN,22.26612547,92.00645042,0,link,10517,N1,
518,15.2,B,22.26116137,92.00730358,,bridge,10518,N1,
519,245,NaN,22.26010648,92.00770735,0,link,10519,N1,
520,9.8,C,22.25905159,92.00811112,,bridge,10520,N1,
521,522,NaN,22.25699453,92.00920663,0,link,10521,N1,
522,9.2,A,22.25493748,92.01030213,,bridge,10522,N1,
523,269,NaN,22.25402872,92.011137,0,link,10523,N1,
524,6,A,22.25311996,92.01197187,,bridge,10524,N1,
525,652,NaN,22.25091649,92.01390299,0,link,10525,N1,
526,9.4,A,22.24871301,92.0158341,,bridge,10526,N1,
527,1248,NaN,22.24454959,92.01881297,0,link,10527,N1,
528,14,A,22.24038616,92.02179183,,bridge,10528,N1,
529,466,NaN,22.23851036,92.02252829,0,link,10529,N1,
530,14,A,22.23663455,92.02326475,,bridge,10530,N1,
531,652,NaN,22.23406619,92.02411521,0,link,10531,N1,
532,12.7,B,22.23149782,92.02496566,,bridge,10532,N1,
533,435,NaN,22.22877934,92.02571535,0,link,10533,N1,
534,9.4,B,22.22606085,92.02646504,,bridge,10534,N1,
535,435,NaN,22.22416642,92.02692182,0,link,10535,N1,
536,14,A,22.22227199,92.0273786,,bridge,10536,N1,
537,782,NaN,22.21892967,92.02820082,0,link,10537,N1,
538,9.2,A,22.21558735,92.02902304,,bridge,10538,N1,
539,1283,NaN,22.211345,92.03267775,0,link,10539,N1,
540,50.4,C,22.20710265,92.03633247,,bridge,10540,N1,
541,338,NaN,22.20604321,92.03733185,0,link,10541,N1,
542,9.2,B,22.20498376,92.03833123,,bridge,10542,N1,
543,4018,NaN,22.18945083,92.04581189,0,link,10543,N1,
544,12.3,B,22.1739179,92.05329254,,bridge,10544,N1,
545,2695,NaN,22.16627259,92.06074943,0,link,10545,N1,
546,211,B,22.15862728,92.06820631,,bridge,10546,N1,
547,1140,NaN,22.1542398,92.06891969,0,link,10547,N1,
548,9.2,A,22.14985231,92.06963307,,bridge,10548,N1,
549,1446,NaN,22.14340227,92.0697816,0,link,10549,N1,
550,12.4,A,22.13695223,92.06993013,,bridge,10550,N1,
551,500,NaN,22.13473654,92.07004333,0,link,10551,N1,
552,15.4,A,22.13252084,92.07015654,,bridge,10552,N1,
553,298,NaN,22.13121844,92.0703795,0,link,10553,N1,
554,33.65,A,22.12991603,92.07060247,,bridge,10554,N1,
555,253,NaN,22.12882491,92.07080185,0,link,10555,N1,
556,27.9,A,22.1277338,92.07100123,,bridge,10556,N1,
557,513,NaN,22.1254057,92.07135114,0,link,10557,N1,
558,15.4,A,22.1230776,92.07170105,,bridge,10558,N1,
559,343,NaN,22.12178255,92.07183578,0,link,10559,N1,
560,20.4,A,22.1204875,92.07197051,,bridge,10560,N1,
561,842,NaN,22.11691999,92.07232871,0,link,10561,N1,
562,5,A,22.11335249,92.0726869,,bridge,10562,N1,
563,1283,NaN,22.10775959,92.0733709,0,link,10563,N1,
564,4,,22.1021667,92.0740549,N108,intersection,10564,N1,
565,277,NaN,22.10022264,92.07442766,0,link,10565,N1,
566,7.2,A,22.09827857,92.07480042,,bridge,10566,N1,
567,830,NaN,22.09592804,92.07765261,0,link,10567,N1,
568,11.2,A,22.0935775,92.0805048,,bridge,10568,N1,
569,1707,NaN,22.08882217,92.08685087,0,link,10569,N1,
570,2,A,22.08406683,92.09319694,,bridge,10570,N1,
571,708,NaN,22.08229372,92.09584123,0,link,10571,N1,
572,12.6,A,22.08052061,92.09848553,,bridge,10572,N1,
573,1400,NaN,22.07504034,92.10138048,0,link,10573,N1,
574,30.3,A,22.06956008,92.10427542,,bridge,10574,N1,
575,236,NaN,22.06873502,92.10491421,0,link,10575,N1,
576,2,A,22.06790996,92.105553,,bridge,10576,N1,
577,525,NaN,22.06583334,92.10632956,0,link,10577,N1,
578,38.5,A,22.06375672,92.10710611,,bridge,10578,N1,
579,330,NaN,22.06232143,92.10741974,0,link,10579,N1,
580,2.5,A,22.06088615,92.10773337,,bridge,10580,N1,
581,510,NaN,22.05869563,92.10840941,0,link,10581,N1,
582,8.2,A,22.05650512,92.10908546,,bridge,10582,N1,
583,512,NaN,22.05421738,92.10907342,0,link,10583,N1,
584,12.6,A,22.05192964,92.10906139,,bridge,10584,N1,
585,387,NaN,22.05015048,92.10862762,0,link,10585,N1,
586,6,A,22.04837132,92.10819385,,bridge,10586,N1,
587,535,NaN,22.04623379,92.1076284,0,link,10587,N1,
588,13.64,A,22.04409626,92.10706295,,bridge,10588,N1,
589,836,NaN,22.04084305,92.10552603,0,link,10589,N1,
590,2.5,A,22.03758985,92.10398911,,bridge,10590,N1,
591,652,NaN,22.03472737,92.10405689,0,link,10591,N1,
592,2.5,A,22.03186488,92.10412467,,bridge,10592,N1,
593,377,NaN,22.03028312,92.103777,0,link,10593,N1,
594,68.8,A,22.02870136,92.10342933,,bridge,10594,N1,
595,322,NaN,22.02735296,92.10306304,0,link,10595,N1,
596,2,A,22.02600455,92.10269674,,bridge,10596,N1,
597,650,NaN,22.02325129,92.10206226,0,link,10597,N1,
598,10,A,22.02049803,92.10142777,,bridge,10598,N1,
599,1831,NaN,22.01415904,92.09710217,0,link,10599,N1,
600,3,A,22.00782005,92.09277658,,bridge,10600,N1,
601,492,NaN,22.00599633,92.09167261,0,link,10601,N1,
602,12.6,A,22.00417261,92.09056863,,bridge,10602,N1,
603,508,NaN,22.00230113,92.08944401,0,link,10603,N1,
604,6.2,A,22.00042964,92.08831938,,bridge,10604,N1,
605,545,NaN,21.9981328,92.08788914,0,link,10605,N1,
606,3,A,21.99583596,92.08745891,,bridge,10606,N1,
607,11,NaN,21.99578848,92.08745249,0,link,10607,N1,
608,12.4,A,21.995741,92.08744606,,bridge,10608,N1,
609,424,NaN,21.99398722,92.08690214,0,link,10609,N1,
610,58.5,A,21.99223344,92.08635821,,bridge,10610,N1,
611,232,NaN,21.99125684,92.08602209,0,link,10611,N1,
612,14.2,A,21.99028024,92.08568597,,bridge,10612,N1,
613,408,NaN,21.98866056,92.08484017,0,link,10613,N1,
614,24.2,A,21.98704087,92.08399437,,bridge,10614,N1,
615,670,NaN,21.98447246,92.08238385,0,link,10615,N1,
616,22.5,A,21.98190404,92.08077333,,bridge,10616,N1,
617,267,NaN,21.9811832,92.07982248,0,link,10617,N1,
618,18.7,A,21.98046236,92.07887163,,bridge,10618,N1,
619,345,NaN,21.97988047,92.07736043,0,link,10619,N1,
620,3.5,A,21.97929857,92.07584923,,bridge,10620,N1,
621,1090,NaN,21.97658349,92.07208485,0,link,10621,N1,
622,2.5,A,21.9738684,92.06832048,,bridge,10622,N1,
623,752,NaN,21.97141326,92.0662353,0,link,10623,N1,
624,1.5,A,21.96895812,92.06415011,,bridge,10624,N1,
625,671,NaN,21.96558599,92.06373349,0,link,10625,N1,
626,22.4,A,21.96221386,92.06331688,,bridge,10626,N1,
627,386,NaN,21.96072698,92.064298,0,link,10627,N1,
628,8.2,A,21.95924011,92.06527913,,bridge,10628,N1,
629,317,NaN,21.95863614,92.06583621,0,link,10629,N1,
630,3,A,21.95803216,92.06639328,,bridge,10630,N1,
631,616,NaN,21.95505585,92.06710355,0,link,10631,N1,
632,22.4,A,21.95207954,92.06781381,,bridge,10632,N1,
633,752,NaN,21.94873946,92.06737123,0,link,10633,N1,
634,1.4,A,21.94539937,92.06692866,,bridge,10634,N1,
635,1163,NaN,21.94071419,92.06473569,0,link,10635,N1,
636,4.5,A,21.93602902,92.06254272,,bridge,10636,N1,
637,252,NaN,21.93498723,92.06210444,0,link,10637,N1,
638,9.3,A,21.93394544,92.06166615,,bridge,10638,N1,
639,216,NaN,21.93312706,92.06123356,0,link,10639,N1,
640,4.5,A,21.93230867,92.06080096,,bridge,10640,N1,
641,255,NaN,21.93134496,92.0602425,0,link,10641,N1,
642,4.7,A,21.93038125,92.05968404,,bridge,10642,N1,
643,1338,NaN,21.92414661,92.05971017,0,link,10643,N1,
644,2,A,21.91791196,92.0597363,,bridge,10644,N1,
645,197,NaN,21.91733556,92.05986312,0,link,10645,N1,
646,3,A,21.91675917,92.05998993,,bridge,10646,N1,
647,358,NaN,21.91541594,92.06026857,0,link,10647,N1,
648,4,A,21.91407272,92.06054721,,bridge,10648,N1,
649,507,NaN,21.91184782,92.06055667,0,link,10649,N1,
650,9.2,A,21.90962291,92.06056613,,bridge,10650,N1,
651,1992,NaN,21.90032328,92.0601336,0,link,10651,N1,
652,13.64,A,21.89102365,92.05970108,,bridge,10652,N1,
653,1109,NaN,21.88612259,92.05935131,0,link,10653,N1,
654,9.3,A,21.88122152,92.05900154,,bridge,10654,N1,
655,686,NaN,21.87817063,92.05905569,0,link,10655,N1,
656,3,A,21.87511974,92.05910984,,bridge,10656,N1,
657,1393,NaN,21.86897744,92.05929736,0,link,10657,N1,
658,3,A,21.86283514,92.05948487,,bridge,10658,N1,
659,324,NaN,21.86140386,92.05983779,0,link,10659,N1,
660,56.4,A,21.85997258,92.06019071,,bridge,10660,N1,
661,792,NaN,21.85645068,92.06057416,0,link,10661,N1,
662,14.3,A,21.85292879,92.06095762,,bridge,10662,N1,
663,231,NaN,21.85189416,92.06095338,0,link,10663,N1,
664,2.1,A,21.85085953,92.06094913,,bridge,10664,N1,
665,964,NaN,21.8469148,92.0622738,0,link,10665,N1,
666,4.5,A,21.84297007,92.06359846,,bridge,10666,N1,
667,323,NaN,21.84168182,92.06426551,0,link,10667,N1,
668,3,A,21.84039357,92.06493255,,bridge,10668,N1,
669,796,NaN,21.83724844,92.06660307,0,link,10669,N1,
670,15.8,A,21.83410332,92.06827359,,bridge,10670,N1,
671,712,NaN,21.83106457,92.06978857,0,link,10671,N1,
672,7.3,A,21.82802582,92.07130355,,bridge,10672,N1,
673,276,NaN,21.8269045,92.07182509,0,link,10673,N1,
674,46,A,21.82578318,92.07234663,,bridge,10674,N1,
675,546,NaN,21.82346303,92.07318338,0,link,10675,N1,
676,12.4,A,21.82114288,92.07402014,,bridge,10676,N1,
677,337,NaN,21.81965607,92.07398219,0,link,10677,N1,
678,14,A,21.81816926,92.07394424,,bridge,10678,N1,
679,1822,NaN,21.81079653,92.07558822,0,link,10679,N1,
680,14,A,21.8034238,92.07723221,,bridge,10680,N1,
681,1772,NaN,21.79563891,92.07804311,0,link,10681,N1,
682,20.6,A,21.78785401,92.07885401,,bridge,10682,N1,
683,97,NaN,21.78742575,92.07890166,0,link,10683,N1,
684,21,A,21.78699748,92.07894932,,bridge,10684,N1,
685,318,NaN,21.78559641,92.07909593,0,link,10685,N1,
686,14.2,B,21.78419533,92.07924254,,bridge,10686,N1,
687,1432,NaN,21.77886463,92.0815785,0,link,10687,N1,
688,15.7,A,21.77353392,92.08391447,,bridge,10688,N1,
689,328,NaN,21.77256413,92.08301221,0,link,10689,N1,
690,300,C,21.77159434,92.08210995,,bridge,10690,N1,
691,3933,NaN,21.75587048,92.08236716,0,link,10691,N1,
692,9.3,B,21.74014662,92.08262437,,bridge,10692,N1,
693,188,NaN,21.73935477,92.082906,0,link,10693,N1,
694,14,A,21.73856292,92.08318763,,bridge,10694,N1,
695,674,NaN,21.73558489,92.08346823,0,link,10695,N1,
696,5.2,A,21.73260686,92.08374883,,bridge,10696,N1,
697,183,NaN,21.73179735,92.08378224,0,link,10697,N1,
698,38.8,A,21.73098783,92.08381564,,bridge,10698,N1,
699,782,NaN,21.72753088,92.0836799,0,link,10699,N1,
700,12.6,A,21.72407393,92.08354415,,bridge,10700,N1,
701,1840,NaN,21.71666266,92.0821096,0,link,10701,N1,
702,12.8,A,21.70925138,92.08067506,,bridge,10702,N1,
703,789,NaN,21.70604071,92.07966034,0,link,10703,N1,
704,9.3,A,21.70283004,92.07864563,,bridge,10704,N1,
705,3122,NaN,21.68955466,92.07772655,0,link,10705,N1,
706,59.6,A,21.67627929,92.07680747,,bridge,10706,N1,
707,473,NaN,21.67419213,92.07660336,0,link,10707,N1,
708,14,A,21.67210496,92.07639925,,bridge,10708,N1,
709,966,NaN,21.6675227,92.07573545,0,link,10709,N1,
710,3.5,A,21.66294044,92.07507165,,bridge,10710,N1,
711,322,NaN,21.66149737,92.07508711,0,link,10711,N1,
712,54.4,A,21.6600543,92.07510257,,bridge,10712,N1,
713,1061,NaN,21.65545518,92.07433224,0,link,10713,N1,
714,61,C,21.65085607,92.07356192,,bridge,10714,N1,
715,319,NaN,21.64947041,92.07344557,0,link,10715,N1,
716,4.5,A,21.64808476,92.07332922,,bridge,10716,N1,
717,3181,NaN,21.63530997,92.07351635,0,link,10717,N1,
718,1.45,B,21.62253519,92.07370348,,bridge,10718,N1,
719,667,NaN,21.62045592,92.07143741,0,link,10719,N1,
720,44.55,A,21.61837666,92.06917134,,bridge,10720,N1,
721,915,NaN,21.61244781,92.0657392,0,link,10721,N1,
722,7,A,21.60651897,92.06230707,,bridge,10722,N1,
723,316,NaN,21.60584714,92.06221344,0,link,10723,N1,
724,5.2,A,21.60517531,92.06211981,,bridge,10724,N1,
725,638,NaN,21.60188442,92.06196052,0,link,10725,N1,
726,9.3,A,21.59859353,92.06180124,,bridge,10726,N1,
727,436,NaN,21.59733361,92.06160539,0,link,10727,N1,
728,14,A,21.5960737,92.06140954,,bridge,10728,N1,
729,577,NaN,21.59275234,92.06222045,0,link,10729,N1,
730,1.4,A,21.58943097,92.06303135,,bridge,10730,N1,
731,521,NaN,21.58851689,92.06396807,0,link,10731,N1,
732,4.5,C,21.5876028,92.06490479,,bridge,10732,N1,
733,532,NaN,21.58533846,92.06531032,0,link,10733,N1,
734,2.5,A,21.58307413,92.06571585,,bridge,10734,N1,
735,1045,NaN,21.57874082,92.06823026,0,link,10735,N1,
736,12.4,A,21.57440752,92.07074467,,bridge,10736,N1,
737,1522,NaN,21.56836384,92.0702793,0,link,10737,N1,
738,9.5,A,21.56232017,92.06981393,,bridge,10738,N1,
739,256,NaN,21.56131221,92.06948076,0,link,10739,N1,
740,4.8,A,21.56030426,92.0691476,,bridge,10740,N1,
741,114,NaN,21.55989676,92.06904785,0,link,10741,N1,
742,7,A,21.55948925,92.0689481,,bridge,10742,N1,
743,633,NaN,21.55745743,92.06844921,0,link,10743,N1,
744,46,A,21.55542561,92.06795032,,bridge,10744,N1,
745,766,NaN,21.55124611,92.06742285,0,link,10745,N1,
746,44.63,A,21.54706661,92.06689538,,bridge,10746,N1,
747,2315,NaN,21.53629817,92.0661103,0,link,10747,N1,
748,14,A,21.52552974,92.06532522,,bridge,10748,N1,
749,206,NaN,21.52463148,92.06544999,0,link,10749,N1,
750,8,A,21.52373323,92.06557476,,bridge,10750,N1,
751,339,NaN,21.52225208,92.06585941,0,link,10751,N1,
752,15.4,A,21.52077094,92.06614406,,bridge,10752,N1,
753,153,NaN,21.52013987,92.06640935,0,link,10753,N1,
754,5,A,21.51950881,92.06667463,,bridge,10754,N1,
755,708,NaN,21.51662539,92.06800776,0,link,10755,N1,
756,3,A,21.51374197,92.06934089,,bridge,10756,N1,
757,417,NaN,21.51209084,92.07010077,0,link,10757,N1,
758,2.5,A,21.5104397,92.07086066,,bridge,10758,N1,
759,523,NaN,21.50847331,92.07208165,0,link,10759,N1,
760,7.5,A,21.50650693,92.07330264,,bridge,10760,N1,
761,198,NaN,21.50581944,92.07387395,0,link,10761,N1,
762,12.4,A,21.50513194,92.07444526,,bridge,10762,N1,
763,1167,NaN,21.50044272,92.07606192,0,link,10763,N1,
764,14,A,21.49575349,92.07767859,,bridge,10764,N1,
765,128,NaN,21.4953115,92.07800664,0,link,10765,N1,
766,14.1,A,21.49486951,92.0783347,,bridge,10766,N1,
767,2796,NaN,21.48654129,92.08652494,0,link,10767,N1,
768,7.2,A,21.47821307,92.09471518,,bridge,10768,N1,
769,382,NaN,21.47686476,92.09575091,0,link,10769,N1,
770,14,A,21.47551645,92.09678665,,bridge,10770,N1,
771,238,NaN,21.47468054,92.09739962,0,link,10771,N1,
772,3,A,21.47384463,92.09801259,,bridge,10772,N1,
773,529,NaN,21.47195008,92.0993264,0,link,10773,N1,
774,57.6,A,21.47005553,92.10064022,,bridge,10774,N1,
775,574,NaN,21.46779853,92.10164846,0,link,10775,N1,
776,14,B,21.46554153,92.10265669,,bridge,10776,N1,
777,2096,NaN,21.45804923,92.10106242,0,link,10777,N1,
778,9.2,A,21.45055694,92.09946814,,bridge,10778,N1,
779,841,NaN,21.44697175,92.10036801,0,link,10779,N1,
780,1.5,A,21.44338656,92.10126788,,bridge,10780,N1,
781,208,NaN,21.44261277,92.10098812,0,link,10781,N1,
782,58.6,A,21.44183897,92.10070836,,bridge,10782,N1,
783,582,NaN,21.43951996,92.09953781,0,link,10783,N1,
784,3,A,21.43720096,92.09836727,,bridge,10784,N1,
785,352,NaN,21.43570471,92.09781399,0,link,10785,N1,
786,2.5,A,21.43420846,92.09726071,,bridge,10786,N1,
787,410,NaN,21.43250861,92.0966895,0,link,10787,N1,
788,7.2,A,21.43080876,92.09611829,,bridge,10788,N1,
789,232,NaN,21.4298244,92.09575484,0,link,10789,N1,
790,3.5,A,21.42884003,92.09539139,,bridge,10790,N1,
791,51,NaN,21.42866967,92.09529274,0,link,10791,N1,
792,4,,21.4284993,92.0951941,N109,intersection,10792,N1,
793,123,NaN,21.42842545,92.09463276,0,link,10793,N1,
794,12.8,A,21.4283516,92.09407143,,bridge,10794,N1,
795,483,NaN,21.42812379,92.09176112,0,link,10795,N1,
796,18.8,A,21.42789598,92.08945082,,bridge,10796,N1,
797,574,NaN,21.42750118,92.08673832,0,link,10797,N1,
798,8.2,A,21.42710638,92.08402582,,bridge,10798,N1,
799,380,NaN,21.42694055,92.08223428,0,link,10799,N1,
800,7.4,A,21.42677471,92.08044274,,bridge,10800,N1,
801,381,NaN,21.42662316,92.07860992,0,link,10801,N1,
802,12.4,A,21.4264716,92.0767771,,bridge,10802,N1,
803,646,NaN,21.42691852,92.07383529,0,link,10803,N1,
804,9.4,A,21.42736545,92.07089348,,bridge,10804,N1,
805,869,NaN,21.42727072,92.06716834,0,link,10805,N1,
806,2,A,21.427176,92.06344319,,bridge,10806,N1,
807,258,NaN,21.42724247,92.06225443,0,link,10807,N1,
808,6.8,A,21.42730894,92.06106567,,bridge,10808,N1,
809,330,NaN,21.42757219,92.05951653,0,link,10809,N1,
810,16.6,A,21.42783545,92.05796739,,bridge,10810,N1,
811,234,NaN,21.42793257,92.05686221,0,link,10811,N1,
812,18.6,A,21.42802968,92.05575704,,bridge,10812,N1,
813,267,NaN,21.42804409,92.0544926,0,link,10813,N1,
814,7.2,A,21.42805849,92.05322817,,bridge,10814,N1,
815,472,NaN,21.4277915,92.05093819,0,link,10815,N1,
816,13,A,21.4275245,92.04864822,,bridge,10816,N1,
817,512,NaN,21.42848486,92.04651447,0,link,10817,N1,
818,10.9,A,21.42944521,92.04438072,,bridge,10818,N1,
819,500,NaN,21.42961681,92.04198764,0,link,10819,N1,
820,9.2,A,21.4297884,92.03959457,,bridge,10820,N1,
821,842,NaN,21.42959588,92.03574166,0,link,10821,N1,
822,148.5,A,21.42940336,92.03188875,,bridge,10822,N1,
823,269,NaN,21.42986457,92.03075472,0,link,10823,N1,
824,3.5,A,21.43032578,92.0296207,,bridge,10824,N1,
825,144,NaN,21.43023985,92.0289821,0,link,10825,N1,
826,10.3,A,21.43015392,92.0283435,,bridge,10826,N1,
827,615,NaN,21.42832627,92.02611345,0,link,10827,N1,
828,9,A,21.42649862,92.02388341,,bridge,10828,N1,
829,107,NaN,21.42617951,92.0235247,0,link,10829,N1,
830,4,,21.4258604,92.023166,N110,intersection,10830,N1,
831,504,NaN,21.42446173,92.02497698,0,link,10831,N1,
832,4.5,C,21.42306306,92.02678796,,bridge,10832,N1,
833,70,NaN,21.42286761,92.02704021,0,link,10833,N1,
834,11.3,C,21.42267217,92.02729245,,bridge,10834,N1,
835,594,NaN,21.42103698,92.02948768,0,link,10835,N1,
836,2.4,C,21.41940178,92.03168291,,bridge,10836,N1,
837,449,NaN,21.41821251,92.03320449,0,link,10837,N1,
838,7.2,B,21.41702324,92.03472607,,bridge,10838,N1,
839,171,NaN,21.41657,92.03533089,0,link,10839,N1,
840,8.1,C,21.41611676,92.03593571,,bridge,10840,N1,
841,363,NaN,21.41518835,92.0373047,0,link,10841,N1,
842,10.9,A,21.41425993,92.03867369,,bridge,10842,N1,
843,369,NaN,21.41337839,92.03910027,0,link,10843,N1,
844,8.3,A,21.41249684,92.03952685,,bridge,10844,N1,
845,357,NaN,21.41174989,92.0419324,0,link,10845,N1,
846,8.3,B,21.41100293,92.04433796,,bridge,10846,N1,
847,430,NaN,21.41062589,92.04618732,0,link,10847,N1,
848,2.2,B,21.41024886,92.04803668,,bridge,10848,N1,
849,190,NaN,21.41027352,92.04884945,0,link,10849,N1,
850,8.2,A,21.41029819,92.04966222,,bridge,10850,N1,
851,259,NaN,21.41011093,92.05077533,0,link,10851,N1,
852,1.9,A,21.40992368,92.05188844,,bridge,10852,N1,
853,377,NaN,21.4093818,92.05345613,0,link,10853,N1,
854,3,A,21.40883992,92.05502381,,bridge,10854,N1,
855,166,NaN,21.40839866,92.05551815,0,link,10855,N1,
856,2.8,A,21.40795741,92.05601249,,bridge,10856,N1,
857,290,NaN,21.40715906,92.05702964,0,link,10857,N1,
858,10,D,21.40636071,92.05804678,,bridge,10858,N1,
859,424,NaN,21.40525532,92.05994274,0,link,10859,N1,
860,1.6,A,21.40414992,92.0618387,,bridge,10860,N1,
861,474,NaN,21.40307965,92.06328966,0,link,10861,N1,
862,3.6,A,21.40200937,92.06474063,,bridge,10862,N1,
863,262,NaN,21.40109864,92.06541177,0,link,10863,N1,
864,8,C,21.4001879,92.06608292,,bridge,10864,N1,
865,168,NaN,21.3994869,92.06630473,0,link,10865,N1,
866,1.3,C,21.3987859,92.06652655,,bridge,10866,N1,
867,445,NaN,21.39690016,92.06705748,0,link,10867,N1,
868,8.3,A,21.39501442,92.06758841,,bridge,10868,N1,
869,485,NaN,21.39293497,92.06803206,0,link,10869,N1,
870,22,C,21.39085551,92.0684757,,bridge,10870,N1,
871,237,NaN,21.38983036,92.068719,0,link,10871,N1,
872,2.7,C,21.3888052,92.0689623,,bridge,10872,N1,
873,168,NaN,21.38812952,92.06933929,0,link,10873,N1,
874,2.7,B,21.38745385,92.06971629,,bridge,10874,N1,
875,153,NaN,21.38683622,92.07000239,0,link,10875,N1,
876,2.9,C,21.3862186,92.07028849,,bridge,10876,N1,
877,70,NaN,21.38592987,92.0703714,0,link,10877,N1,
878,1.8,C,21.38564113,92.07045432,,bridge,10878,N1,
879,145,NaN,21.3850238,92.07048833,0,link,10879,N1,
880,2.8,B,21.38440646,92.07052234,,bridge,10880,N1,
881,157,NaN,21.38375577,92.07070163,0,link,10881,N1,
882,1.8,B,21.38310508,92.07088092,,bridge,10882,N1,
883,24,NaN,21.38300637,92.070916,0,link,10883,N1,
884,1.7,A,21.38290767,92.07095108,,bridge,10884,N1,
885,256,NaN,21.38187496,92.07097468,0,link,10885,N1,
886,0.8,A,21.38084224,92.07099827,,bridge,10886,N1,
887,146,NaN,21.38023051,92.07080565,0,link,10887,N1,
888,1.5,B,21.37961878,92.07061304,,bridge,10888,N1,
889,40,NaN,21.37946579,92.07055221,0,link,10889,N1,
